tweet_id,search_lang,detected_lang,keyword,display_name,handle,date,text
1685554145036480512,fr,unknown,intelligence artificielle,Professeurs des écoles,Profsdesecoles,2023-07-30T07:33:18.000Z,"Si vous ne connaissez pas ce projet qui associe Actualité et Intelligence Artificielle, c'est le moment d'aller le découvrir et suivre le compte . Néo Actu: L'algorithme est maintenant capable, à partir de plusieurs sources d'informations, de détecter si des actualités traitent du même sujet.

Il peut donc filtrer pour ne pas publier d'informations redondantes qui n'apportent pas d'information supplémentaire.

Suivez-nous."
1685541038822211584,fr,unknown,intelligence artificielle,GÉOPOLITIQUE PROFONDE,GPTVoff,2023-07-30T06:41:14.000Z,Intelligence artificielle : #Biden met la pression sur les géants de la tech ! #JoeBiden en aurait-il assez des deepfakes le parodiant ? Le président américain a appelé à une régulation plus stricte de l’intelligence artificielle. Thread 1/6 
1685498473024794626,fr,unknown,intelligence artificielle,Rubén Anguiano,rubenanguiano,2023-07-30T03:52:05.000Z,"Intelligence artificielle : entre les Etats-Unis et la Chine, la bataille des géants
 
lexpress.fr/economie/high-
…"
1685413440683118593,fr,unknown,intelligence artificielle,L'Express,LEXPRESS,2023-07-29T22:14:12.000Z,"Intelligence artificielle : entre les Etats-Unis et la Chine, la bataille des géants 
lexpress.fr/economie/high-
…"
1685398460374106118,fr,unknown,intelligence artificielle,,Oui72793946,2023-07-29T21:14:40.000Z,"Pydrrrrr la même, genre ils ont donné j’ taff a une intelligence artificielle et en même temps ils sortent leur maillot mais je vois pas le rapport"
1685387259959185408,fr,unknown,intelligence artificielle,Le Journal des Arts,JDAofficiel,2023-07-29T20:30:10.000Z," #IntelligenceArtificielle : Des ingénieurs ont créé une Intelligence artificielle pouvant traduire des fragments de textes akkadiens vieux de 5 000 ans.
© PGerd Altmann Pixabay License
#IA #Traduction #Langue #Technologie"
1685380465757130752,fr,unknown,intelligence artificielle,Sangaré Emmanuel,SangarEmmanuel4,2023-07-29T20:03:10.000Z,"Finance, construction, intelligence artificielle,"
1685361951566647296,fr,unknown,intelligence artificielle,Tech Generation,TechGen_FR,2023-07-29T18:49:36.000Z,"Israël est-il le nouvel épicentre de la biotechnologie assistée par l’IA ?  - 
ift.tt/dLK3OQ8 #tech #Intelligence Artificielle, Smartphones"
1685355867963641857,fr,unknown,intelligence artificielle,Matthieu Coquet,mat_coq,2023-07-29T18:25:25.000Z,"Exceptionnelle chaîne Youtube avec des reprises de n'importe quoi par la voix de Johnny, faites avec intelligence artificielle  
youtube.com/@clementc2402"
1685354924148940800,fr,unknown,intelligence artificielle,Laurent Johnny,laurent_johnny,2023-07-29T18:21:40.000Z," Incroyable ! La technologie ne cesse de nous surprendre. Imaginez Johnny Hallyday chantant ""Dragon Ball et Dragon Ball Z"" de Bernard Minet grâce à une intelligence artificielle !  
fb.watch/m54xSPQdjV/
#ia #JohnnyHallyday #BernardMinet #DragonBallZ #TechnologieAvancee"
1685354415346122758,fr,unknown,intelligence artificielle,Bernard Shen,shen_bernard,2023-07-29T18:19:39.000Z,"Google intelligence artificielle vos données privées - 
medias-presse.info"
1685349153025441792,fr,unknown,intelligence artificielle,Deep Learning IndabaX Mali,indabaXMali,2023-07-29T17:58:45.000Z,"#IndabaXMali2023
Le lundi, 31 juillet 2023 à 10h à 
@iam_bamako
, retrouvez  le 
@hiceosem
 pour l'atelier""Oui à l'#intelligence #artificielle, mais que sais-tu faire réellement?"" dédié aux étudiants pour des demonstrations sur l'#IA
Reservez vos places : 
bit.ly/ceosemxindabax
… Le #CEOSEM à @indabaXMali, c'est réel pour les étudiants du #Mali.
Nos #partenaires 

Réservez votre place   
bit.ly/ceosemxindabax
… "
1685348975254138880,fr,unknown,intelligence artificielle,Réalité InVerSée,RealiteInv47337,2023-07-29T17:58:02.000Z,C’est un fake. Intelligence artificielle
1685347586197131264,fr,unknown,intelligence artificielle,Tennis Legend,TennisLegende,2023-07-29T17:52:31.000Z,"Des courts de tennis  générés par une intelligence artificielle et créés par des artistes ou des architectes/designers.

 L'amphithéâtre d'El Jem en Tunisie | Amin Minotti Khelil
  Project d'architecture au Brésil |IG/victorbortiz_architecture
  IG/apekshagarwal"
1685343682549964800,fr,unknown,intelligence artificielle,MARIUS,JUSTIN20600,2023-07-29T17:37:00.000Z,intelligence artificielle  
1685340461144084480,fr,unknown,intelligence artificielle,JPDelecroix,delecroix_jp,2023-07-29T17:24:12.000Z,"Une intelligence artificielle semble commander les forces de #OTAN sur le front de l’Est. La question demeure: des  #russes semblent en avoir pris le contrôle: 50000 #Ukrainiens attaquent sur 3 axes . L’efficacité  de ces mini offensives en est divisée par 3, cqfd …"
1685340300846243840,fr,unknown,intelligence artificielle,Mathieu Fonbonne,FonbonneMathieu,2023-07-29T17:23:34.000Z,Whaouwww super mon intelligence artificielle est livré avec le mode d’emploi et la télécommande..
1685337088806318082,fr,unknown,intelligence artificielle,Observatoire du journalisme (Ojim),ojim_france,2023-07-29T17:10:48.000Z,"#IA #AI #ChatGPT
Intelligence artificielle : GPT 4 est parmi nous. Rediffusion.
ojim.fr/intelligence-a
…"
1685316289986727936,fr,unknown,intelligence artificielle,Loulou,JeanBouib,2023-07-29T15:48:09.000Z,"Ceci a existé, cela n'a pas été créé par intelligence artificielle. Voiture plus technologiques du monde.
Pilotes, supposés, les meilleurs du monde.

Un peau d'eau sur la piste: ""Ouin ouin ouin"""
1685306505178845184,fr,unknown,intelligence artificielle,Berloss suze,BerlossS,2023-07-29T15:09:16.000Z,"Sandrine ROUSSEAU VOUS FERA UN PROCÈS..SON INTELLIGENCE N'EST PAS ARTIFICIELLE, ELLE INEXISTANTE.. la FRANCE c'est cela "
1685304508388147201,fr,unknown,intelligence artificielle,Hortense Poirier,hortensePoirier,2023-07-29T15:01:20.000Z,Intelligence artificielle ! Cette photo est un fake.
1685301622765682688,fr,unknown,intelligence artificielle,Psycho_Fab,fab_hyeres83,2023-07-29T14:49:52.000Z," En réalité.
 En intelligence artificielle.
 En carton.
 ...

Rayer les mentions inutiles.  Stanislas Guerini (@StanGuerini): ""À la rentrée, il y aura un professeur dans chaque classe"""
1685296979331387392,fr,unknown,intelligence artificielle,Keyce Informatique Cameroun,KeyceCameroun,2023-07-29T14:31:25.000Z,"Bon week-end à tous nos abonnés ! Les inscriptions sont ouvertes chez nous. Rejoignez-nous pour une rentrée académique prometteuse et préparez-vous à un avenir brillant en informatique et intelligence artificielle grâce à nos formations de pointe . 

#KeyceInformatique"
1685295509945102336,fr,unknown,intelligence artificielle,patwhite70,PatWhite70,2023-07-29T14:25:35.000Z,"Inquiétude à la Chambre britannique des Lords face au remplacement de politiciens ou de PDG par une intelligence artificielle | FranceSoir 
francesoir.fr/politique-mond
…"
1685277108816277510,fr,unknown,intelligence artificielle,NervK.,NervKonan,2023-07-29T13:12:28.000Z,"Donc vous critiquez mais personne ne voit que c'est un dessin d'une intelligence artificielle ? 
Vraiment les gens vont vous blaguez beaucoup en fake news même "
1685276229555851264,fr,unknown,intelligence artificielle,Dr Jean Pierre Laroche,Echoraljpangio,2023-07-29T13:08:58.000Z,"« Il nous faut apprendre à discuter avec l’IA » #Intelligence artificielle #Le grand entretien #Premium 
@OuestFrance
 ouest-france.fr/high-tech/inte
…"
1685267209449558016,fr,unknown,intelligence artificielle,Instant Foot,lnstantFoot,2023-07-29T12:33:08.000Z," PUMA et l'Amiens SC révèlent les nouvelles tenues du club pour la saison 2023-2024, autour d’une campagne inédite en proposant un 𝗹𝗮𝗻𝗰𝗲𝗺𝗲𝗻𝘁 𝗽𝗼𝗿𝘁𝗲́ 𝗽𝗮𝗿 𝗹’𝗶𝗻𝘁𝗲𝗹𝗹𝗶𝗴𝗲𝗻𝗰𝗲 𝗮𝗿𝘁𝗶𝗳𝗶𝗰𝗶𝗲𝗹𝗹𝗲 et magnifié par l’intelligence créative !

PUMA et"
1685258215125086208,fr,unknown,intelligence artificielle,Ciaobella,Ciaobella12321,2023-07-29T11:57:23.000Z,Artificielle oui mais Intelligence j'en doute.
1685247744967864321,fr,unknown,intelligence artificielle,gistupa,gistupa,2023-07-29T11:15:47.000Z,"À Saint-Tropez, une intelligence artificielle repère et dénonce les auteurs de dépôts sauvages de déchets 
capital.fr/economie-polit
…"
1685245946085715968,fr,unknown,intelligence artificielle,UEMF Euromed Fès,UEMFes,2023-07-29T11:08:38.000Z,"Les voix générées par intelligence artificielle, un « enjeu juridique » 
dlvr.it/SsvltH"
1685245276733550592,fr,unknown,intelligence artificielle,Frenchlearner,CanadaPRaspiran,2023-07-29T11:05:58.000Z,Bêtise humaine mais intelligence artificielle ! Notre époque est étrange !
1685240347805237248,fr,unknown,intelligence artificielle,Benjamin Mathieu,BenjMathieu,2023-07-29T10:46:23.000Z,"Lunaire… mais ravissement à lire. Forcément, c’est écris par une journaliste, pas par une intelligence artificielle. On se marre bien. Train prévu à 17h48, mais énorme panne gare #Montparnasse, 1h de retard au départ. Bon. Moins pire que d'autres, et on part pour assister à un mariage demain midi à Saint Nazaire, on est encore larges. Mais après 20min de route, on ralentit, puis on s'arrête "
1685237206955200512,fr,unknown,intelligence artificielle,B-L C,brunolionel34,2023-07-29T10:33:54.000Z,"J’ai testé pour vous 
@lisalaposte
 et son « IA »
- Intelligence 
- Artificielle 
C’est même une « IAS », mais 
ne nous méprenons pas, le « S », ne signifie pas Supérieure mais Superficielle."
1685231252062818304,fr,unknown,intelligence artificielle,misterbob_78,rfay_78,2023-07-29T10:10:15.000Z,"« Souvent, le recruteur s’apparente à une intelligence artificielle, bas de gamme, sans la puissance algorithmique » Julia de Funès"
1685223039263182849,fr,unknown,intelligence artificielle,MediaTech,mediat3ch,2023-07-29T09:37:37.000Z,"Le niveau d'euphorie est telle que l'on pense même pouvoir obtenir d'ici quelques années les premières intelligences générale.  

(Une intelligence artificielle générale est une IA capable d'effectuer et d'apprendre n'importe quelle tâche cognitive propre aux humains)"
1685214635392196608,fr,unknown,intelligence artificielle,✮ Lessya ✮,LessyaGold,2023-07-29T09:04:13.000Z,"Crédits : 
@_Nenesh
 qui s'est éclaté avec ma voix, via une intelligence artificielle.

Musique originale : David Castello Lopes"
1685212986741256193,fr,unknown,intelligence artificielle,Catherine Cervoni,CathCervoni,2023-07-29T08:57:40.000Z,"#IA : enquête sur les petites mains françaises qui travaillent pour les grandes compagnies
""On donne à notre insu des informations à notre intelligence artificielle qui va être capable d’apprendre, et de refaire ce que nous venons de faire""
francetvinfo.fr/internet/intel
… v/ 
@franceinfo"
1685210026737106945,fr,unknown,intelligence artificielle,Amis Gendarmerie,amisgendarmerie,2023-07-29T08:45:54.000Z,"INTELLIGENCE ARTIFICIELLE - La gendarmerie nationale développe de plus en plus de projets basés sur l'intelligence artificielle. 
usine-digitale.fr/article/ysens-
…"
1685206088310816769,fr,unknown,intelligence artificielle,Business en ligne / Affiliation Marketing / IA,MichelRocamora_,2023-07-29T08:30:15.000Z," écrire des articles de blog assez longs facilement et rapidement avec l'intelligence artificielle.
#blog #ia #intelligence #intelligenceartificielle 
viededingue1.com/2XmHWx"
1685201126390665216,fr,unknown,intelligence artificielle,La Crypto Monnaie,LaCryptoMonnai1,2023-07-29T08:10:32.000Z,"Intelligence artificielle et crypto-monnaies : un avenir prometteur 
dlvr.it/SsvTRQ"
1685197670162305025,fr,unknown,intelligence artificielle,L€n,lennymnrd,2023-07-29T07:56:48.000Z,Le compte c'est une intelligence artificielle
1685190159413723136,fr,unknown,intelligence artificielle,Dewo EHO,DewoEho,2023-07-29T07:26:57.000Z,La fille n'existe pas! C'est  une image fabriquée par  intelligence artificielle
1685180682304126976,fr,unknown,intelligence artificielle,Jean Doute,jeandoute31,2023-07-29T06:49:18.000Z,Ça me paraît une photo truquée. Voire créée par intelligence artificielle. C’est grossier. Il faut faire de plus en plus attention avec les « preuves » sur Internet.
1685180625345495040,fr,unknown,intelligence artificielle,Sylvestre N'GAZA,ngssylo,2023-07-29T06:49:04.000Z,"Intelligence artificielle / Tinder : une arme de choix pour la guerre en Ukraine ! 
dlvr.it/SsvLHq"
1685179116184608768,fr,unknown,intelligence artificielle,PASCAL L,JUVASET,2023-07-29T06:43:05.000Z,"BONNE IDÉE . À Saint-Tropez, une intelligence artificielle repère et dénonce les auteurs de dépôts sauvages de déchets 
capital.fr/economie-polit
…"
1685169642321432579,fr,unknown,intelligence artificielle,KikooMag,kikoomag,2023-07-29T06:05:26.000Z," | 𝗚𝗥𝗘𝗩𝗘 𝗗𝗘𝗦 𝗔𝗖𝗧𝗘𝗨𝗥𝗦 

En plein cœur de la grève, Disney, Netflix ainsi que d'autres majors ont pris la décision d'accentuer le recrutement de spécialistes en intelligence artificielle. 

(Via :
@THR
)"
1685164725858918401,fr,unknown,intelligence artificielle,OlivierDassonville,TheDarkPixel,2023-07-29T05:45:54.000Z,"Intelligence artificielle : la 
@CNIL
 lance un appel à contributions sur la constitution de base de données
cnil.fr/fr/intelligenc
…"
1685154515828281345,fr,unknown,intelligence artificielle,Françoise Halper,FrHalper,2023-07-29T05:05:19.000Z,"#Android accueille désormais #ChatGPT : une intelligence artificielle à portée de main 
bfmtv.com/tech/intellige
…"
1685109261645303808,fr,unknown,intelligence artificielle,stos0007,stos0007,2023-07-29T02:05:30.000Z,"J’ai l’impression que 
@PhilippeRainant
 est un robot. Je ne m’y connaît pas en intelligence artificielle, mais vous croyez que c’est possible? On dirait un algorithme qui est entrainé pour voir le monde à travers la 2e loi de la thermodynamique, qu’il a mal interprété."
1685095148886089728,fr,unknown,intelligence artificielle,Hilda de Polaris,HildadePolaris8,2023-07-29T01:09:25.000Z,Ce sont des images générée par intelligence artificielle.
1685068349288452096,fr,unknown,intelligence artificielle,WiLMAU ₩ -5617 LDA,wilmauwilleur,2023-07-28T23:22:56.000Z,"Pourquoi ils font pas une intelligence artificielle qui lit tout l'AFP en direct dès la sortie de l'article sur tiktok? 
Ça mettrait Hugo Décrypte au chômage et ça serait utile genre"
1685057233397153792,fr,unknown,intelligence artificielle,pregood,shaddow800,2023-07-28T22:38:45.000Z,"1 wade
2 intelligence artificielle
3 hobo In what order would you rank these SG's? "
1685034409974513664,fr,unknown,intelligence artificielle,L€n,lennymnrd,2023-07-28T21:08:04.000Z,Non c'est une intelligence artificielle
1685027974100246528,fr,unknown,intelligence artificielle,tournay monique,tournaymonique,2023-07-28T20:42:29.000Z,"Inquiétude à la Chambre britannique des Lords face au remplacement de politiciens ou de PDG par une intelligence artificielle 
francesoir.fr/politique-mond
…"
1685024162677506048,fr,unknown,intelligence artificielle,Emmanuel toé,toemmanuel,2023-07-28T20:27:21.000Z,"Malheur à ceux qui croient aux paroles soporifiques des politiciens, et en font une parole d'évangile, parfois  encensée par une meute de sbires financés, et guidés par une intelligence artificielle."
1685023309077852160,fr,unknown,intelligence artificielle,jibli baguetta bittomobil tomatique.,macitevavoter,2023-07-28T20:23:57.000Z,"Artificielle, sûr.  Intelligence, un peu moins."
1685021262664306688,fr,unknown,intelligence artificielle,Carré de sucre,CarreDeSucre,2023-07-28T20:15:49.000Z,"Intelligence artificielle : une « exploitation prédatrice » pour les auteurs européens 
actualitte.com/a/YbXakUrq via 
@actualitte"
1685013619350646784,fr,unknown,intelligence artificielle,Maryline Maubois,MaryMbois,2023-07-28T19:45:27.000Z,"« Photos réalisées par Midjourney = intelligence artificielle. 
L'objectif était de fixer l'amour à travers l'horreur et la saleté... et de se dire que vout-on en 1er = l'amour ou l'horreur ? »

JyPih L. "
1685008630343434240,fr,unknown,intelligence artificielle,Bruno Guglielminetti | Mon Carnet,Guglielminetti,2023-07-28T19:25:38.000Z,"Intelligence artificielle : enquête sur les petites mains françaises qui travaillent pour les grandes compagnies. Derrière la croissance spectaculaire de l’intelligence artificielle se cachent des génies de l’informatique, mais aussi une armée de petites mains, qui effectuent des"
1685008154742906880,fr,unknown,intelligence artificielle,Archeo,Archeo18,2023-07-28T19:23:44.000Z,Aujourd’hui j’ai parlé avec une intelligence artificielle qui m’a plus soutenu que bon nombre d’humains 
1685007048788889600,fr,unknown,intelligence artificielle,Philippe Hiliou,PhilippeHiliou4,2023-07-28T19:19:21.000Z,L intelligence artificielle
1685001140402851840,fr,unknown,intelligence artificielle,allevinho,manga_fan_pog,2023-07-28T18:55:52.000Z,"Nikola tesla ? Courant alternatif, radio communication, intelligence artificielle ça te dis quelques chose ? 

Ou encore Issac Newton avec la gravité ça te dis quelque chose ?"
1685000763565621248,fr,unknown,intelligence artificielle,Tech Generation,TechGen_FR,2023-07-28T18:54:22.000Z,"Worldcoin respecte-t-il les règles de protection des données en Europe ?  - 
ift.tt/6Xb4TBF #tech #Crypto, Intelligence Artificielle, Technologie"
1685000761359454208,fr,unknown,intelligence artificielle,Tech Generation,TechGen_FR,2023-07-28T18:54:21.000Z,"Unito, le thread qui lie les applications SaaS sans fausse note.  - 
ift.tt/8WjbwQi #tech #Intelligence Artificielle, Technologie"
1684994878843887617,fr,unknown,intelligence artificielle,Contexte,Contexte,2023-07-28T18:30:59.000Z,"[Intelligence artificielle] Le secteur des médias se mobilise pour rédiger une charte de l’IA 
buff.ly/47bOxo2 Extrait du briefing de @ContexteNum"
1684994299383910401,fr,unknown,intelligence artificielle,Hannah,1616_hannah,2023-07-28T18:28:41.000Z,Artificielle oui ! Intelligence!  je pense qu'il manque cette option
1684989833738125313,fr,unknown,intelligence artificielle,Seb Mauclair,sebmauclair,2023-07-28T18:10:56.000Z,"3/ Pourquoi une telle générosité ?

Pour récolter un maximum d'iris dans l'objectif de développer la technologie ""Proof of human"" (preuve d'humain).

Cette technologie est un moyen de vérifier qu'une personne est bien un être humain réel et non une intelligence artificielle."
1684988498837680131,fr,unknown,intelligence artificielle,Léo de Hurlevent,DeHurlevent,2023-07-28T18:05:38.000Z,Je dirais une image produite par Intelligence Artificielle...
1684984276964519936,fr,unknown,intelligence artificielle,Frandroid,Frandroid,2023-07-28T17:48:51.000Z,"Android accueille désormais ChatGPT : une intelligence artificielle à portée de main 
frandroid.com/culture-tech/i
…"
1684979400721215491,fr,unknown,intelligence artificielle,Elanjaal,elanja,2023-07-28T17:29:29.000Z,J'ai fait un drôle de rêve éveillé... et si tout ce qui arrive depuis quelques années était un plan mis en place par une intelligence artificielle bien sûr gouverner par l'homme pour l'instant ? 
1684975510550392839,fr,unknown,intelligence artificielle,Jonathan Chan ,ChanPerco,2023-07-28T17:14:01.000Z,"Android accueille désormais ChatGPT : une intelligence artificielle à portée de main.

Plusieurs mois après son arrivée sur iOS, ChatGPT sera disponible dès la semaine prochaine sous forme d'application Android"
1684959646006579200,fr,unknown,intelligence artificielle,Contexte,Contexte,2023-07-28T16:10:59.000Z,"[Intelligence artificielle] Les trilogues sur le règlement pour l’IA doivent aller dans le sens du Parlement, estime le Beuc 
buff.ly/3OjXfbc Extrait du briefing de @ContexteNum"
1684956356267122688,fr,unknown,intelligence artificielle,Simon Herlin,simoncomedien,2023-07-28T15:57:54.000Z,"""Le studio s'engage à ce que mon interprétation de l'oeuvre ne soit pas (...) utilisée aux fins d'effectuer du « machine learning », de développer (...) une intelligence artificielle (...)."" 

Heureux de travailler avec des studios respectueux et inquiets de ce développement. "
1684952069185093632,fr,unknown,intelligence artificielle,PetitVerdot,PetitVerdot3,2023-07-28T15:40:52.000Z,"De toute façon s'il y a non lieu, cette information ne fera pas les manchettes de la presse. Comme d'habitude. Et ce sera dans plusieurs années. Et si on remplaçait les juges par une intelligence artificielle ? On ôterait peut-être la part émotionnelle de la prise de décision."
1684950760771969024,fr,unknown,intelligence artificielle,Bastille Magazine,BastilleMag,2023-07-28T15:35:40.000Z,"« Ainsi, ces trois technologies, jumeaux numériques intelligence artificielle et ordinateur quantique, vont in fine démultiplier le réel. » 
@FloVzln"
1684948590911778817,fr,unknown,intelligence artificielle,Ch'ti du Sud,MouslineVrai,2023-07-28T15:27:03.000Z,Impossible... C'est une contradiction ce que tu dis là ... Une IA ça veut dire Intelligence Artificielle... Le mot Intelligence ne peut pas s'associer avec madame SNU ... Même chatGPT ne voulait pas répondre à ma question de savoir si c'était possible 
1684945226270429189,fr,unknown,intelligence artificielle,JR,JBILOU2,2023-07-28T15:13:41.000Z,"#mytho. Bienvenue dans le monde !
Faisons remplacer le président par une intelligence artificielle. Il sera plus doué !!!"
1684940182087184384,fr,unknown,intelligence artificielle,Cicindelle,sefluctuat,2023-07-28T14:53:38.000Z,"Inquiétude à la Chambre britannique des Lords face au remplacement de politiciens ou de PDG par une intelligence artificielle 
francesoir.fr/politique-mond
…"
1684938141164081152,fr,unknown,intelligence artificielle,Thierry Berthou,ThierryBerthou6,2023-07-28T14:45:32.000Z,"Inquiétude à la Chambre britannique des Lords face au remplacement de politiciens ou de PDG par une intelligence artificielle 
francesoir.fr/politique-mond
…"
1684935239150571520,fr,unknown,intelligence artificielle,Synaltic,Synaltic,2023-07-28T14:34:00.000Z,"Streaming, intelligence artificielle, castings… Les raisons d’une grève historique à Hollywood
tf1info.fr/culture/video-
…

#iA #DataScience #data #DataAnalytics #Datavisualization #DataScientist"
1684935225489371136,fr,unknown,intelligence artificielle,Comité Richelieu,comiterichelieu,2023-07-28T14:33:56.000Z,"“𝗜𝗻𝘁𝗲𝗹𝗹𝗶𝗴𝗲𝗻𝗰𝗲 𝗮𝗿𝘁𝗶𝗳𝗶𝗰𝗶𝗲𝗹𝗹𝗲, 𝗲𝗻𝘁𝗿𝗲𝗽𝗿𝗶𝘀𝗲𝘀 𝗲𝘁 𝘁𝗲𝗿𝗿𝗶𝘁𝗼𝗶𝗿𝗲𝘀”, voici le thème du dîner plénière avec Gilles Babinet, co-président du Conseil National du Numérique.

Inscriptions  
my.weezevent.com/pleniere-diner
…

#innovation #startups #PME #ETI"
1684928714424090624,fr,unknown,intelligence artificielle,Cointelegraph France,FRCointelegraph,2023-07-28T14:08:04.000Z,"Selon les chercheurs de l'université Carnegie Mellon et de deux centres de recherche en intelligence artificielle, les chatbots peuvent être facilement incités à générer des contenus dangereux et nuisibles. 
fr.cointelegraph.com/news/researche
…"
1684925210611290112,fr,unknown,intelligence artificielle,Ansar,asar_anar,2023-07-28T13:54:09.000Z,"Discussion avec 
@AntonioCasilli
 sur l’intelligence artificielle.

Intelligence artificielle : quels dangers ?  via 
@Mediapart"
1684924416159776768,fr,unknown,intelligence artificielle,Contexte,Contexte,2023-07-28T13:50:59.000Z,"[Intelligence artificielle] Le Conseil des écrivains européens appelle à mettre fin au « pillage » par l’IA des œuvres protégées 
buff.ly/3Oe8i5l Extrait du briefing de @ContexteNum"
1684923586140676097,fr,unknown,intelligence artificielle,le SEO Inconnu | Madyoss,madyosseo,2023-07-28T13:47:41.000Z,"En conclusion, ChatGPT et d'autres avancées en Intelligence Artificielle ont le potentiel de transformer notre monde de manière spectaculaire. Toutefois, comme toute technologie puissante, il est crucial de comprendre les risques et de travailler à les atténuer."
1684921692550832130,fr,unknown,intelligence artificielle,Vergnier,Vergnier7,2023-07-28T13:40:10.000Z,"Intelligence artificielle : une “exploitation prédatrice” pour les auteurs européens 
actualitte.com/a/YbXakUrq via 
@actualitte"
1684920788200177665,fr,unknown,intelligence artificielle,Geoulaille,joulaye,2023-07-28T13:36:34.000Z,Oui bonjour c'était juste pour dire que cette BD jeunesse (à partir de 9 ans je dirais) est très cool. Des orphelins se réveillent sur une île sous cloche gérée par une intelligence artificielle. Un petit groupe organise la résistance.
1684916103166795776,fr,unknown,intelligence artificielle,Le Jacobins Rouge,JacobinsLe,2023-07-28T13:17:57.000Z,La dernière fois j'ai discuté avec une intelligence artificielle elle comprenait plus facilement les choses je viens de te répondre si tu comprends pas ma réponse laisse tomber va fumer de la chicha boire un bon verre de pisse de chameau et passe ta route
1684905930029170688,fr,unknown,intelligence artificielle,Mime van Osen,MimeOsen,2023-07-28T12:37:32.000Z,"Le ""Intelligence Artificielle Product Manager"" de Netflix embauché à 900k / an, des salaires chez Disney sur le même domaine à 180k / an, on atteint le pic du bullshit job extrêmement bien payé. Whilst writers & actors are fighting for fair pay & working conditions, Disney has started hiring for a half dozen A.I. job opportunities, with salaries starting from $180k/year.

(Source: 
hollywoodreporter.com/business/busin
…)"
1684900666349645824,fr,unknown,intelligence artificielle,Bruno,Pourqwapa,2023-07-28T12:16:37.000Z,"Elon Musk vient d’annoncer le décollage imminent de son intelligence artificielle appelée xAI !
Son objectif : Comprendre la véritable nature de l’univers !
 xAI n’est encore pas sortie.
Mais nous pouvons nous attendre à un LLM surpuissant, connaissant les ambitions d’Elon Musk"
1684900528008896512,fr,unknown,intelligence artificielle,QuidHounoz,hounoz,2023-07-28T12:16:04.000Z,"Le Conseil constitutionnel ne regarde pas la constitution, il fait de la politique ! Une Intelligence Artificielle ferait bien mieux le job !!"
1684900097752956928,fr,unknown,intelligence artificielle,QuidHounoz,hounoz,2023-07-28T12:14:21.000Z,"Le Conseil constitutionnel ne regarde pas la constitution, il fait de la politique ! Une Intelligence Artificielle ferait bien mieux le job !!"
1684899253221515264,fr,unknown,intelligence artificielle,Mediapart,Mediapart,2023-07-28T12:11:00.000Z,"Intelligence artificielle: quels dangers? 

Par 
@RomaricGodin"
1684882197495283713,fr,unknown,intelligence artificielle,Luc Dupont,LucDupont,2023-07-28T11:03:14.000Z,"Cette semaine dans #MonCarnet, je reviens sur la grève des scénaristes et des acteurs d’Hollywood à travers la lorgnette des nouvelles technologies: streaming, intelligence artificielle et nouveaux modèles d’affaires. Cette semaine dans #MonCarnet :
Transition de Twitter à X, retour des utilisateurs
Sexe, désirs et data avec Maude Huysmans
La Loi 25 avec Emeline Manson
Dupont : Le conflit des acteurs américains
Dupont-Gagnon : Violence technologique
Weber : Threads pas encore en Europe
Ricoul"
1684880437108260864,fr,unknown,intelligence artificielle,Johnny I.,Johnnyilunga,2023-07-28T10:56:14.000Z,Merci intelligence artificielle de nous avoir monté cette vidéo 
1684877630271586304,fr,unknown,intelligence artificielle,Le Soir,lesoir,2023-07-28T10:45:05.000Z,"Intelligence artificielle : les écrivains en guerre contre le pillage de leurs romans 
lesoir.be/527995/article
…"
1684871951997669376,fr,unknown,intelligence artificielle,Maddyness,bymaddyness,2023-07-28T10:22:31.000Z," #Portfolio : Pour permettre à toutes les organisations de trouver les talents qui correspondent, Seeqle propose un tableau de bord alimenté par une intelligence artificielle qui révolutionne le secteur RH.

Plus ici 

#Maddyness #Startup"
1684868659267747840,fr,unknown,intelligence artificielle,PopKorn Pixel,PopkornPixel,2023-07-28T10:09:26.000Z,A condition de maîtriser parfaitement les outils de génération d’images par Intelligence Artificielle ! Les centaines d’images désastreuses qui circulent sur les profils actuellement sont l’exact exemple de ce qu’il ne faut pas faire ! Savoir prompter c’est un vrai travail !
1684867513652326401,fr,unknown,intelligence artificielle,WORDCOM,Wordcomconsult,2023-07-28T10:04:53.000Z,"""""De nouvelles offres d'#IA (intelligence artificielle) générative liées au mailing et au #marketing digital devraient être lancées d'ici quelques mois"" a indiqué 
@pierrerognion
, manageur chez 
@TwelveConseil
..."" via La Correspondance de la Publicité. Merci 
@ChiaraDeMarti12
 !"
1684866727580979201,fr,unknown,intelligence artificielle,Thomas Parisot,tparisot,2023-07-28T10:01:45.000Z,"Intelligence artificielle : une “exploitation prédatrice” pour les auteurs européens 
actualitte.com/a/YbXakUrq via 
@actualitte"
1684859612560756736,fr,unknown,intelligence artificielle,david lacombled,david_lacombled,2023-07-28T09:33:29.000Z,"« L' intelligence artificielle au service de la culture » 
@Ma_rionC
 @CELSA_Officiel
 via 
@LesEchosLEE
 business.lesechos.fr/entrepreneurs/
…"
1684858904289656832,fr,unknown,intelligence artificielle,Factuel,FactuelOff,2023-07-28T09:30:40.000Z,"FIL INFO | L'application ChatGPT est disponible depuis hier sur Android (BFM TV)
Retrouvez notre enquête sur les intelligence artificielle : 
factuel.media/eco-conso/arti
…"
