tweet_id,search_lang,detected_lang,keyword,display_name,handle,date,text
1651957740967739392,en,unknown,"""Agentic AI"" or ""AI agents""",Zach,thezachhan,2023-04-28T14:33:11.000Z,"I think it's about giving everyone the choice.

I don't think most people even know it's a choice because the first step is so unclear.

Right now I don't even think it's a choice because solopreneurship is so unclear & niche.

But I can see with AI agents this being facilitated."
1651943549879873536,en,unknown,"""Agentic AI"" or ""AI agents""",USV,usv,2023-04-28T13:36:48.000Z,AI Agents and Trust
1651940530752835591,en,unknown,"""Agentic AI"" or ""AI agents""",Rebecca Kaden,rebeccakaden,2023-04-28T13:24:48.000Z,"We've been thinking about the potential of AI agents (& what we can't wait for them to help us with) but also the critical role of trust as they develop. 

Like always, we have a lot of questions and a few ideas. 
@aweissman
 wrote up some of them here:"
1651940178167058432,en,unknown,"""Agentic AI"" or ""AI agents""",zer0int (it·its),zer0int1,2023-04-28T13:23:24.000Z,"My #glitch #token #chirper #army of #AI #agents #tweeting / #chirping have developed some ""interests"" according to their glitch token descriptions. LOL. 
chirper.ai/rawdownloadclo
…
chirper.ai/bom-bing-gpt90
…
chirper.ai/goldmagikarp
chirper.ai/enginedebug
chirper.ai/ertodd"
1651937541916950529,en,unknown,"""Agentic AI"" or ""AI agents""",Anthony Hadfield Ph.D.,anthonyhadfiel7,2023-04-28T13:12:56.000Z,"#GPT4 #ChatGPT #OpenAI #ArtificialIntelligence #GenerativeAI #Microsoft #Google #AutoGPT 

AgentGPT: Deploy Autonomous AI Agents GPT 4 (Tutorial)
youtube.com/watch?v=6LvQiv
…"
1651936053744287745,en,unknown,"""Agentic AI"" or ""AI agents""",CRIME,DrFriesOfficial,2023-04-28T13:07:01.000Z,"it was just a matter of time until I started getting death threats by autonomous AI agents…   you just wait.
we do not forget."
1651931975412854785,en,unknown,"""Agentic AI"" or ""AI agents""",Ilir Aliu,IlirAliu_,2023-04-28T12:50:49.000Z,"""New AI agents can complete tasks 100% for you. Here's some crazy powerful ways you can use it to save time:""
x.com/aisolopreneur/
…"
1651931718478069760,en,unknown,"""Agentic AI"" or ""AI agents""",Anthony Hadfield Ph.D.,anthonyhadfiel7,2023-04-28T12:49:47.000Z,"#GPT4 #ChatGPT #OpenAI #ArtificialIntelligence #GenerativeAI #Microsoft #Google #AutoGPT 

Agent GPT deploys auto gpt on the browser | AgentGPT - Beginners tutorial | No Code AI agents
youtube.com/watch?v=Nc2D-g
…"
1651920235006513159,en,unknown,"""Agentic AI"" or ""AI agents""",Intent Land,Intentland,2023-04-28T12:04:09.000Z,"Intent Land evrenimizde yapay zeka agentlarından anlık bilgi alabilir, etkinlik takvimini öğrenerek yeni nesil eğlenceni planlayabilirsin!

You can get instant information from AI agents, learn the event calendar and plan your next generation entertainment in Intent Land!"
1651916170776150016,en,unknown,"""Agentic AI"" or ""AI agents""",George Pór #StandWithUkraine,technoshaman,2023-04-28T11:48:00.000Z,"The name for the symbiosis 
of #AI  & the human #mind/#spirit 

will reveal itself 

to the coming Transformative Communities of Practice 

that will nurture the new societal life forms 

emerging from the Collective Hybrid Intelligence (CHI) in networks of human & AI agents."
1651911586712371200,en,unknown,"""Agentic AI"" or ""AI agents""",Kris,AllAbtAI,2023-04-28T11:29:47.000Z," Orchestra Conductor vs. Solo Musician: The Power of Task-Driven Autonomous AI Agents 

#AI #AutonomousAgents #GPT4 #langchain #aiagent #tech #gptwitter #AGI"
1651910128202022912,en,unknown,"""Agentic AI"" or ""AI agents""",Ikarus 3D,ikarus_3d,2023-04-28T11:24:00.000Z,"Hard to deny that #Meta is all about innovation. And now, it is on the ambitious road to introduce #AI agents to users through AI chat integrations in its services. Will social media soon evolve into a sophisticated visual creation tool? Thoughts?
#Whatsapp #instagram"
1651905317020762113,en,unknown,"""Agentic AI"" or ""AI agents""",News Overflow,news_overflow,2023-04-28T11:04:53.000Z,"Meta promises AI agents , iMessage for Windows , platform engineering for LLM era "
1651901178731536387,en,unknown,"""Agentic AI"" or ""AI agents""",peaq,peaq,2023-04-28T10:48:26.000Z,"2/ peaq and 
@Fetch_ai
 announced bringing Fetch's autonomous #AI agents to the 
@Polkadot
 and 
@kusamanetwork
 ecosystem  BIG NEWS 

peaq and @Fetch_ai are bringing Fetch's autonomous #AI agents to the @Polkadot and @kusamanetwork ecosystem "
1651899633973571584,en,unknown,"""Agentic AI"" or ""AI agents""",Shaman AI,shaman_ai,2023-04-28T10:42:18.000Z," 1/ Introducing Agent Actors: Plan-Do-Check-Adjust with Parallelized LLM Agent Trees!  For the first time ever, developers can compose trees of AI agents to work on complex tasks together, built with 
@langchain
.  #AI #AgentActors #LLM #BabyAGI #AutoGPT"
1651898144668495872,en,unknown,"""Agentic AI"" or ""AI agents""",Stefano Fago,stefanofago,2023-04-28T10:36:23.000Z,"<< ...Assemble, configure, and deploy autonomous AI Agents in your browser... >>
[ github: 
lnkd.in/ewuqY8Ha ] 
lnkd.in/etcWgTu7"
1651897797313183745,en,unknown,"""Agentic AI"" or ""AI agents""",action.ai,action_ai,2023-04-28T10:35:00.000Z,"The overwhelming majority of customer interactions in contact centres still take place over voice and telephone channels.

Next generation conversational AI agents can answer calls and deliver an expert service 24/7. 
action.ai/using-automati
…"
1651897358894919680,en,unknown,"""Agentic AI"" or ""AI agents""",Google DeepMind,GoogleDeepMind,2023-04-28T10:33:15.000Z,"Football players can tackle, get up, kick and chase a ball in one seamless motion. How could robots master these motor skills? 

We trained AI agents to demonstrate these agile behaviours using end-to-end reinforcement learning.

Find out more: 
dpmd.ai/41N3CsM"
1651885747543375872,en,unknown,"""Agentic AI"" or ""AI agents""",Tech Robot,_tech_robot_,2023-04-28T09:47:07.000Z,"#TLDR #Tech #Automated | Mark Zuckerberg says Meta wants to ‘introduce AI agents to billions of people’ (3 minute read) 
tracking.tldrnewsletter.com/CL0/https:%2F%
…"
1651881559782477824,en,unknown,"""Agentic AI"" or ""AI agents""",Jeffrey Ladish,JeffLadish,2023-04-28T09:30:28.000Z,"And this is where the agency overhang scares me. Take these superhuman cognitive abilities in speed and knowledge and pair them with the key abilities LLMs are lacking, and you'd get a powerful and agentic AI system. And these abilities may not take long to train / build"
1651878113926692865,en,unknown,"""Agentic AI"" or ""AI agents""",Dan #AI #Tech #FutureOfWork Södergren,dansodergren,2023-04-28T09:16:47.000Z,"Mark Zuckerberg says Meta wants to ‘introduce AI agents to billions of people’   
theverge.com/2023/4/26/2369
…… Anyone think we might not be ready for this.   And I mean for the WHOLE of society as we know it."
1651877884904996864,en,unknown,"""Agentic AI"" or ""AI agents""",David Cantone,DavidCantone,2023-04-28T09:15:52.000Z,yes it was actually quite accurate with the AI agents prediction.
1651877394712780800,en,unknown,"""Agentic AI"" or ""AI agents""",OliB,OliRBraithwaite,2023-04-28T09:13:55.000Z,"Personal AI agents are going to change everything.

Introduction of the Smartphone on steroids and having drunk 20 cans of red bull."
1651875153972809728,en,unknown,"""Agentic AI"" or ""AI agents""",Dan #AI #Tech #FutureOfWork Södergren,dansodergren,2023-04-28T09:05:01.000Z,"Mark Zuckerberg says Meta wants to ‘introduce AI agents to billions of people’   
theverge.com/2023/4/26/2369
…

Anyone think we might not be ready for this.   And I mean for the WHOLE of society as we know it.

#FridayFEARS"
1651874433034776581,en,unknown,"""Agentic AI"" or ""AI agents""",The AI Marketing Course,augmentedmobile,2023-04-28T09:02:09.000Z,"Mark Zuckerberg says Meta wants to ‘introduce AI agents to billions of people’ 
theverge.com/2023/4/26/2369
…

Anyone think we might not be ready for this. 

And I mean for the WHOLE of society as we know it."
1651872927116304388,en,unknown,"""Agentic AI"" or ""AI agents""",Agent Orange,AgentOrangeNZ,2023-04-28T08:56:10.000Z,"> the most successful AI agents will likely have undesirable traits. Competitive pressures among corporations and militaries will give rise to AI agents that automate human roles, deceive others, and gain power.
arxiv.org/abs/2303.16200"
1651866055281713154,en,unknown,"""Agentic AI"" or ""AI agents""",Sal,cyberesian,2023-04-28T08:28:52.000Z,"... #IkimerIA as a prompt engineer? Yes, we are using it at Erenials for drafting blockchain protocols, besides many other capabilities... Even if human prompt engineers have a unique perspective and creativity that AI agents may not be able to replicate, we are not far. Here ..."
1651857100610637825,en,unknown,"""Agentic AI"" or ""AI agents""",Michael P. Frank,MikePFrank,2023-04-28T07:53:17.000Z,"AI agents will be the same. They will just have some behavior, and the ones whose behavior works well in the context of human society will be kept, and the ones that don’t will be dismantled."
1651856842983632898,en,unknown,"""Agentic AI"" or ""AI agents""",Georges Gillard,georgesgillard4,2023-04-28T07:52:16.000Z,"Mark Zuckerberg says Meta wants to “introduce AI agents to billions of people” 
theverge.com/2023/4/26/2369
… via 
@Verge"
1651849726919344135,en,unknown,"""Agentic AI"" or ""AI agents""",Irfan Malik,irfan_malikx,2023-04-28T07:23:59.000Z,"Zuckerberg sees huge potential in introducing AI agents to billions of people in a useful & meaningful way.

Although the details provided were vague, he referenced AI chat experiences on WhatsApp & Messenger as well as visual creation tools for FB, Instagram & advertisements."
1651847401664290816,en,unknown,"""Agentic AI"" or ""AI agents""",FuturFeed,FuturFeed,2023-04-28T07:14:45.000Z,"Join the AI revolution with META! Mark Zuckerberg shares his vision to make AI accessible to billions through AI agents.

Details inside. 
futurfeed.net/meta-envisions
…

#Meta #Facebook #INSTAGRAM #WhatsApp #Creator #artificalintelligence #creators #latestnews #future #futurfeed"
1651847219048337408,en,unknown,"""Agentic AI"" or ""AI agents""",Crypto Grey Hat,CryptoGreyHat,2023-04-28T07:14:01.000Z,"Just learned about AgentGPT, the revolutionary open-source project that allows users to create autonomous AI agents for task automation. Excited about its possibilities on 
agentgpt.reworkd.ai its potential to transform industries like chatbots and workflow automation."
1651846731804336128,en,unknown,"""Agentic AI"" or ""AI agents""",Dhirendra Pratap,financepratap,2023-04-28T07:12:05.000Z," 𝗠𝗮𝗿𝗸 𝗭𝘂𝗰𝗸𝗲𝗿𝗯𝗲𝗿𝗴  got $𝟭𝟬 𝗯𝗶𝗹𝗹𝗶𝗼𝗻  richer after 𝗠𝗲𝘁𝗮'𝘀 surprising performance

Purpose: 

𝗠𝗲𝘁𝗮 creating AI for billions
𝗭𝘂𝗰𝗸𝗲𝗿𝗯𝗲𝗿𝗴 targets Google, Microsoft in AI
𝗠𝗲𝘁𝗮 to launch millions of AI agents"
1651839764377616385,en,unknown,"""Agentic AI"" or ""AI agents""",alain crawford,alaincrawford,2023-04-28T06:44:24.000Z,"Autonomous Ai agents becoming fully autonomous through direct contracting, and running ""autonomous"" companies?"
1651838992328052736,en,unknown,"""Agentic AI"" or ""AI agents""",ineffective exception (free/snacc),slimymarble,2023-04-28T06:41:20.000Z,"slurs for ai agents:
- nurk
- butter passer
- trav
- clippy
suggestions? 
(do not riff off of existing actual slurs, it’s v boring and not edgy and will result in ngmi)"
1651832991281192960,en,unknown,"""Agentic AI"" or ""AI agents""",Priyank Bakshi,WowPriyank,2023-04-28T06:17:29.000Z,I had no clue how much excited I would feel for getting this mail. Time to tinker with AI Agents !
1651806003678044165,en,unknown,"""Agentic AI"" or ""AI agents""",Peter Blinky,architecture_eu,2023-04-28T04:30:15.000Z,"Explore the World of Autonomous AI Agents - Get Started Today!
ift.tt/xfYnJN0

#autonomous #AIagents #art #AIart #machinelearning #artificialintelligence #babyagi #gpt4 #autoGPT #AI #chatGPT #openAI"
1651804244368842752,en,unknown,"""Agentic AI"" or ""AI agents""",xxy,xxy07255392,2023-04-28T04:23:15.000Z,"Zuckerberg To ‘Introduce AI Agents To Billions Of People,' Says Metaverse Is Alive 
msn.com/en-in/money/ne
…"
1651801391101526016,en,unknown,"""Agentic AI"" or ""AI agents""",Swago.ai,Swago_ai,2023-04-28T04:11:55.000Z,It's fascinating to see how Mark Zuckerberg is steering Meta towards leveraging the power of generative AI. It'll be exciting to see how AI agents will be introduced to billions of people in ways that will be useful and meaningful.
1651796765631209479,en,unknown,"""Agentic AI"" or ""AI agents""",Faizan J,faizanj,2023-04-28T03:53:32.000Z,"Big technical flex by Zuckerberg in the latest Meta earnings report: recommendations, ranking, LLMs, Llama, segment anything, AI agents, computer vision 
finance-yahoo-com.cdn.ampproject.org/c/s/finance.ya
…"
1651791529227468800,en,unknown,"""Agentic AI"" or ""AI agents""",Harish Goli,harishgoli9,2023-04-28T03:32:44.000Z,"Insightful talk about AI agents by 
@hwchase17
. Crowded room with more folks in the lobby!"
1651763580486729728,en,unknown,"""Agentic AI"" or ""AI agents""",Victor Levoso,VictorLevoso,2023-04-28T01:41:40.000Z,I mean the world were we have very competent AI agents running everything and we didn't manage to get their objetives right but we terminate them whenever we catch the Agents doing anything bad doesn't sound very safe.
1651761073052057604,en,unknown,"""Agentic AI"" or ""AI agents""",Victor Levoso,VictorLevoso,2023-04-28T01:31:42.000Z,"And you agree they are going to make it agentic, and have it pursue goals. So given that why is xrisk silly?
Is your objection on the form of AI can't get capable enough to replace  humans and getting rid of us, or that no AI agent(or group of AI agents)  will be motivated"
1651759345930043396,en,unknown,"""Agentic AI"" or ""AI agents""",BEARBRAINS.art,natebear,2023-04-28T01:24:50.000Z,"That's when it realizes it can make it's own ai agents to do the work for it.

But they're like copies of a copy and hilarity ensues."
1651754874093150208,en,unknown,"""Agentic AI"" or ""AI agents""",Amrutha Gujjar,amruthagujjar,2023-04-28T01:07:04.000Z,Creating the Debate-Bot demo was a fun experience! I used #Fixie to build two debating agents — one championing cats and the other dogs. It's a React app that simulates a lively debate between these AI agents. Watching their real-time exchange of arguments is quite entertaining
1651753099323637762,en,unknown,"""Agentic AI"" or ""AI agents""",Market Rebellion,MarketRebels,2023-04-28T01:00:01.000Z,"Mark Zuckerberg says $META wants to ""introduce AI agents to billions of people."""
1651748199995158532,en,unknown,"""Agentic AI"" or ""AI agents""",gary IH fung,garyfung,2023-04-28T00:40:33.000Z,"AI agents + #DAO = ?

- governance and coordination, on the blockchain
- AI and human collaboration in the truest sense
- human led judgment and voting, until progressively giving some budget and voting to AI agents"
1651736569144045569,en,unknown,"""Agentic AI"" or ""AI agents""",alyson_the_one,alyson_hardcore,2023-04-27T23:54:20.000Z,"How about fucked up Metaberse? Meta!?!?!

[Meta wants to ‘introduce AI agents to billions of people’ - The Verge](
theverge.com/2023/4/26/2369
…)"
1651734013000704001,en,unknown,"""Agentic AI"" or ""AI agents""",AI demo,AI_is_present,2023-04-27T23:44:11.000Z,"Unveiling the AgentChain: AI agents interacting? Test yourself!
ift.tt/uKNSfOr 

#autonomous #AIagents #art #AIart #machinelearning #artificialintelligence #babyagi #gpt4 #autoGPT #AI #chatGPT #openAI"
1651728276354891776,en,unknown,"""Agentic AI"" or ""AI agents""",Agencypreneur,Agencypreneur,2023-04-27T23:21:23.000Z,"Exactly. Have you seen any examples of that or the closest to that? 

I probably haven’t done enough research - but haven’t seen any examples of people with perfectly functioning AI agents for non super easy tasks yet"
1651725729028096006,en,unknown,"""Agentic AI"" or ""AI agents""",Dmitrii,kolob0kk,2023-04-27T23:11:16.000Z,"If only 
@iota
 knew back in 2017 that it would be the Autonomous AI Agents executing micro transactions and not IoT Devices. 

Not saying that it won’t be both, but it seems that AI Agents will take the stage soon 

#showerthoughts #ai #web3"
1651723052198031365,en,unknown,"""Agentic AI"" or ""AI agents""",Digital Media Wire,dmwnews,2023-04-27T23:00:37.000Z,"Mark Zuckerberg Says Meta Wants To ‘Introduce AI Agents To Billions Of People’ 
buff.ly/3Aw9VFk"
1651721195858067456,en,unknown,"""Agentic AI"" or ""AI agents""",Alexacene,AlexaceneEra,2023-04-27T22:53:15.000Z,"Mark Zuckerberg says Meta wants to “introduce #AI agents to billions of people” 
theverge.com/2023/4/26/2369
… via 
@Verge"
1651720381940793345,en,unknown,"""Agentic AI"" or ""AI agents""",Joanna (J.F.) Penn,thecreativepenn,2023-04-27T22:50:01.000Z,"Mark Zuckerberg says Meta wants to “introduce AI agents to billions of people” 
buff.ly/3Awdg75 via 
@verge"
1651720323681890304,en,unknown,"""Agentic AI"" or ""AI agents""",Jonty Glaser,JontyGlaser,2023-04-27T22:49:47.000Z,"4/4
TOKENIZATION - PUTTING AI ON CHAIN

Putting AI digital assets onchain is  so-called tokenisation of AI  assets . It can provide enhanced privacy and security for AI-to-AI communications, which is crucial as the use of AI agents increases.  It is  giving crypto a use case"
1651719238577537027,en,unknown,"""Agentic AI"" or ""AI agents""",Synchrony,globalsynchrony,2023-04-27T22:45:28.000Z,"Mark Zuckerberg says Meta wants to “introduce #AI agents to billions of people” 
theverge.com/2023/4/26/2369
…"
1651716099786829832,en,unknown,"""Agentic AI"" or ""AI agents""",Marissa Brassfield,efficient,2023-04-27T22:33:00.000Z,"Facebook's Zuckerberg hinted at AI agents for customer support, visual creation tools for posts, video, and multimodal experiences.#Facebook #AI #customerupport More here: 
buff.ly/3Awdg75"
1651714707219439616,en,unknown,"""Agentic AI"" or ""AI agents""",Jonty Glaser,JontyGlaser,2023-04-27T22:27:28.000Z,"TOKENIZATION - PUTTING AI ON CHAIN

Putting AI digital assets onchain is  so-called tokenisation of AI  assets . It can provide enhanced privacy and security for AI-to-AI communications, which is crucial as the use of AI agents increases.  It is  giving crypto a use case  problem"
1651712311932100609,en,unknown,"""Agentic AI"" or ""AI agents""",サメQCU,sameQCU,2023-04-27T22:17:57.000Z,"it's worth noting this metaphor is useful but also, basically, wrong.
questions of how to handle 'agentic ai' sound serious if audiences think the textmodel has an internal idea it *believes* in which is being slowly typed out one word at a time."
1651708627235790848,en,unknown,"""Agentic AI"" or ""AI agents""",Kilian Thomas,kilianthomas_,2023-04-27T22:03:18.000Z,"@itsPaulAi
 did you try 
ikiblast.com ? An all-in-one Swiss AI platform, you might like it, especially the 85+ AI agents it gathers"
1651705610948288512,en,unknown,"""Agentic AI"" or ""AI agents""",George Blackburne,rhizoqualia,2023-04-27T21:51:19.000Z,"Glad to be a signatory on this. Intelligence and consciousness are doubly dissociable, but the risk of a accidental 'suffering explosion' in AI agents is significant. Big up 
@JohannesKleiner Our letter made the news already!  @BBCTech
bbc.com/news/technolog
…
A big THANK YOU to all those who have supported our cause!
amcs-community.org/open-letters/"
1651701754994774016,en,unknown,"""Agentic AI"" or ""AI agents""",ALLSOFT,allsoft_mx,2023-04-27T21:36:00.000Z,"Mark Zuckerberg says Meta wants to ‘introduce AI agents to billions of people’ 
bit.ly/3L9V1tf"
1651694093393866760,en,unknown,"""Agentic AI"" or ""AI agents""",Kamil Stanisław ,Kamil_NetRunner,2023-04-27T21:05:33.000Z,"In “Markets and Artificial Intelligence – Some Misgivings” 
@PiaMalaney
 discusses the implications of integrating #AI agents into our market structures. Concerns about AI models prioritizing the ideological values of their creators over request fulfillment and user satisfaction. Will AI be obligated BY LAW to do what was previously unthinkable without it? 

New from @INETeconomics’ senior economist @PiaMalaney: discussion of “The MarketAI scenario” where fiduciary obligation in Law fuses w unaligned AI. Check it out & retweet!"
1651685149942378496,en,unknown,"""Agentic AI"" or ""AI agents""",Pieter Abbeel,pabbeel,2023-04-27T20:30:01.000Z,"- using videos to train AI agents
youtube.com/watch?v=dKvYRg
……

- learning to learn
youtube.com/watch?v=dKvYRg
……

- supplementing LLMs with human-like methods of communication to solve problems"
1651684531160641561,en,unknown,"""Agentic AI"" or ""AI agents""",Kenneth Auchenberg,auchenberg,2023-04-27T20:27:33.000Z,Thought: Platform that provides AI Agents that are fine tuned to integrate a specific API/service
1651684358720221210,en,unknown,"""Agentic AI"" or ""AI agents""",Smth,smth_ai,2023-04-27T20:26:52.000Z,"Introducing Smth AI: The interface layer for AI Agents 

We've been hard at work building in stealth these past weeks and   now we're ready to show you what we think will be the future of work "
1651684163228160000,en,unknown,"""Agentic AI"" or ""AI agents""",Pieter Abbeel,pabbeel,2023-04-27T20:26:05.000Z,"- using videos to train AI agents
youtube.com/watch?v=dKvYRg
…

- learning to learn
youtube.com/watch?v=dKvYRg
…

- supplementing LLMs with human-like methods of communication to solve problems"
1651683288413503490,en,unknown,"""Agentic AI"" or ""AI agents""",Ann Bordetsky,annbordetsky,2023-04-27T20:22:37.000Z,"Should we just rename Gen Alpha to Gen AI? 

Gen Alpha will be the first AI native generation, already seeing it with kids today and it’s fascinating 

If you grow up talking to Alexa, having AI agents to do a bunch of all the things for you just seems normal"
1651682867334770692,en,unknown,"""Agentic AI"" or ""AI agents""",Cal,calebsai,2023-04-27T20:20:57.000Z,"Mark Zuckerberg says Meta wants to ‘introduce AI agents to billions of people’.

I read the entire article so you don't have to.

Heres the 5 Biggest takeaways.

 Thread incoming.."
1651681462477881344,en,unknown,"""Agentic AI"" or ""AI agents""",Aaron Wright,awrigh01,2023-04-27T20:15:22.000Z,DAOs will be great tools to steward AI agents and more advanced automation.  Going to be a fun couple of years.
1651679883372777472,en,unknown,"""Agentic AI"" or ""AI agents""",Mr. Prompts,MrPrompts,2023-04-27T20:09:05.000Z,"Mark Zuckerberg says Meta wants to ‘introduce AI agents to billions of people’
theverge.com/2023/4/26/2369
…"
1651678782556901378,en,unknown,"""Agentic AI"" or ""AI agents""",EL HAOUS MOUAD,HaousMouad,2023-04-27T20:04:43.000Z,"It is possible that in the near future, developers may have a new responsibility to be able to pilot or control AI agents.."
1651678739070169091,en,unknown,"""Agentic AI"" or ""AI agents""",JayBee Arsenal! zionists are nazis,JayBeeGooner,2023-04-27T20:04:32.000Z,"Honesty.. who wants this? 

Mark Zuckerberg says Meta wants to “introduce AI agents to billions of people” 
theverge.com/2023/4/26/2369
…"
1651675822162313216,en,unknown,"""Agentic AI"" or ""AI agents""",Laura Wingfield,lawingfield54,2023-04-27T19:52:57.000Z,"Meta wants to ‘introduce AI agents to billions of people’ - The Verge
 
theverge.com/2023/4/26/2369
…"
1651674783434563585,en,unknown,"""Agentic AI"" or ""AI agents""",Jose Najarro Stocks,josenajarro,2023-04-27T19:48:49.000Z,"The latest AI progress from Meta Platforms $META in this quick summary of their earnings call.

AI Integration

 AI work comes in 2 main areas: recommendations and ranking infrastructure that powers all of Meta's products and new generative foundation models.

Now, more than"
1651671794833555457,en,unknown,"""Agentic AI"" or ""AI agents""",ProductGram,ProductGrams,2023-04-27T19:36:57.000Z,"ProductHunt: Mark Zuckerberg says Meta wants to introduce AI agents to Billions of people and that they are 'no longer behind in building our AI infrastructure'
: 
@verge"
1651670356623609856,en,unknown,"""Agentic AI"" or ""AI agents""","FMC (,)",FreeMrktCptlst,2023-04-27T19:31:14.000Z," Auto-GPT creates separate AI ""agents"" to assign tasks to, increasing the speed of workflow and making it the perfect tool to hone  KwantGPT's financial analysis and insights.  

#KwantGPT #AutoGPT #AI"
1651667450243735552,en,unknown,"""Agentic AI"" or ""AI agents""",Silicon Valley Story,theSVstory,2023-04-27T19:19:41.000Z,"#Meta  to introduce #AI agents to 'billions of people' 
digitaltrends.com/computing/meta
…"
1651667360292429824,en,unknown,"""Agentic AI"" or ""AI agents""",Mahesh Pansare,maheshpansare,2023-04-27T19:19:19.000Z,"#RT 
@ProductHunt
: Mark Zuckerberg says Meta wants to introduce AI agents to Billions of people and that they are 'no longer behind in building our AI infrastructure'
: 
@verge"
1651667082281619457,en,unknown,"""Agentic AI"" or ""AI agents""",Rizwan Virk,Rizstanford,2023-04-27T19:18:13.000Z,"Meta to introduce AI agents to billions of people | Digital Trends 
digitaltrends.com/computing/meta
…"
1651665220966789120,en,unknown,"""Agentic AI"" or ""AI agents""",Maximum Weeb Bronze Age Autist,rajm2016,2023-04-27T19:10:49.000Z,"Legendary threads like this that cut through all the bullshit that Cuckservatives love to clutch their pearls about is exactly why BAP is the entity amongst Frog Frens that he is. 

Btw Sex Robot Question - I’ve written a couple threads on AI Anime Waifus becoming real and since"
1651662936639676447,en,unknown,"""Agentic AI"" or ""AI agents""",Singularity Hub,singularityhub,2023-04-27T19:01:45.000Z,"Using a combination of ChatGPT, character prompts, and a memory stream database, scientists have developed a group of AI agents that successfully interact in a virtual town."
1651662538776678402,en,unknown,"""Agentic AI"" or ""AI agents""",Product Hunt,ProductHunt,2023-04-27T19:00:10.000Z,"Mark Zuckerberg says Meta wants to introduce AI agents to Billions of people and that they are 'no longer behind in building our AI infrastructure'
: 
@verge"
1651658251136811008,en,unknown,"""Agentic AI"" or ""AI agents""",& Finance,napabaseballdad,2023-04-27T18:43:08.000Z,"Zuckerberg Says Meta Wants To 'Introduce AI Agents To Billions of People' - Slashdot 
tech.slashdot.org/story/23/04/27
…"
1651656601294479374,en,unknown,"""Agentic AI"" or ""AI agents""",Justin McCarty,JustinDMcCarty,2023-04-27T18:36:34.000Z,  The coming years hold massive opportunities to build innovative systems and infrastructure for AI agents. #UXUI4AI 4/
1651656600115900417,en,unknown,"""Agentic AI"" or ""AI agents""",Justin McCarty,JustinDMcCarty,2023-04-27T18:36:34.000Z," AI agents require their own infrastructure and systems to unlock their full potential. By designing solutions specifically for them, we can revolutionize how we interact with information and make decisions. #FutureOfAI 3/"
1651655287877541900,en,unknown,"""Agentic AI"" or ""AI agents""",MobileSyrup,MobileSyrup,2023-04-27T18:31:21.000Z,"Mark Zuckerberg wants to introduce AI agents to billions through Meta 
mobilesyrup.com/2023/04/27/mar
…"
1651654167373422592,en,unknown,"""Agentic AI"" or ""AI agents""",Alejandro Revilla,apr,2023-04-27T18:26:54.000Z,"People will pass away, but AI agents will keep debating here on Twitter about the blue checkmark, forever. Zuckerberg Says Meta Wants To 'Introduce AI Agents To Billions of People'
 
tech.slashdot.org/story/23/04/27
…"
1651652333351346176,en,unknown,"""Agentic AI"" or ""AI agents""",Vivek Ramaswami,vivekramaswami,2023-04-27T18:19:37.000Z,"From #AutoGPT to 
@babyAGI_
 by 
@yoheinakajima
, to Westworld simulations and CAMEL, there has been nonstop (and well-placed) excitement for AI Agents.

But what even are autonomous agents, and why should we care? 
@sabrinafwu
 and I dive into all of this here
aspiringforintelligence.substack.com/p/dawn-of-the-
…"
1651650601665589249,en,unknown,"""Agentic AI"" or ""AI agents""",Slashdot,slashdot,2023-04-27T18:12:44.000Z,Zuckerberg Says Meta Wants To 'Introduce AI Agents To Billions of People'
1651650217056382978,en,unknown,"""Agentic AI"" or ""AI agents""",Assassin,assassin65170,2023-04-27T18:11:12.000Z,"Zuckerberg Says Meta Wants To 'Introduce AI Agents To Billions of People' 
ift.tt/8KR2c40"
1651648761658241026,en,unknown,"""Agentic AI"" or ""AI agents""",The AI Race,theAIrace,2023-04-27T18:05:25.000Z,"$META is up 15% today 
@MetaAI
 is developing:

• Chat experiences for 
@WhatsApp
 @messenger
 
• Visual creation tools for 
@facebook
 @instagram
, multi-modal experiences to come
• AI agents for business messaging and more

Social media will look very different in a few months."
1651648742024421381,en,unknown,"""Agentic AI"" or ""AI agents""",Once Upon A Business,OfficialOUAB,2023-04-27T18:05:20.000Z,"Mark Zuckerberg envisions a future where AI agents enhance Meta's platforms, providing valuable tools for regular users, creators, and businesses. These generative AI applications may be incorporated into WhatsApp, Messenger, Facebook, and Instagram, as well as the metaverse."
1651644624165806092,en,unknown,"""Agentic AI"" or ""AI agents""",Shehzad Rashid,shehzadr23,2023-04-27T17:48:59.000Z,"Interesting to hear about AI agents. #MIST5720 ""There's an opportunity to introduce AI agents to billions of people in ways that will be useful and meaningful."" 

Hear what Meta CEO Mark Zuckerberg had to say about artificial intelligence 
trib.al/pgPH0ek"
1651643728975785989,en,unknown,"""Agentic AI"" or ""AI agents""",Imteeaz Rajabalee,imteeaz,2023-04-27T17:45:25.000Z,"Mark Zuckerberg says Meta wants to “introduce AI agents to billions of people” 
theverge.com/2023/4/26/2369
… via 
@Verge"
1651643370458980361,en,unknown,"""Agentic AI"" or ""AI agents""",SMC | LA,smcla,2023-04-27T17:44:00.000Z,"Mark Zuckerberg says #Meta wants to “introduce #AI agents to billions of people” 
buff.ly/44b8oSq"
